leader: 10.0.0.5:6001 (probe applied 1 command)
  batch=1 total=1906.2us LHandler=79.9 LPersist=607.7 AENet=208.2 FHandler=6.9 ReplNet=379.8 StorageIO=318.0 QuorumWait=271.8 Mutex=1.6 CommitWait=1034.1
  batch=1 total=2067.0us LHandler=94.5 LPersist=548.2 AENet=243.6 FHandler=6.3 ReplNet=394.6 StorageIO=336.7 QuorumWait=434.4 Mutex=1.5 CommitWait=1287.3
  batch=1 total=1831.6us LHandler=70.2 LPersist=578.4 AENet=156.6 FHandler=7.0 ReplNet=432.6 StorageIO=370.5 QuorumWait=201.9 Mutex=1.3 CommitWait=1047.4
  batch=1 total=2068.3us LHandler=75.3 LPersist=531.1 AENet=272.4 FHandler=30.2 ReplNet=407.1 StorageIO=383.3 QuorumWait=353.6 Mutex=1.8 CommitWait=1299.7
  batch=1 total=1908.8us LHandler=77.2 LPersist=599.8 AENet=158.2 FHandler=7.0 ReplNet=471.9 StorageIO=377.8 QuorumWait=206.2 Mutex=1.4 CommitWait=1072.9
  batch=1 total=1732.7us LHandler=73.8 LPersist=470.7 AENet=198.2 FHandler=4.6 ReplNet=277.1 StorageIO=340.6 QuorumWait=355.1 Mutex=1.6 CommitWait=1053.0
  batch=1 total=2147.2us LHandler=73.6 LPersist=575.1 AENet=236.9 FHandler=7.1 ReplNet=439.9 StorageIO=418.7 QuorumWait=358.1 Mutex=1.2 CommitWait=1332.1
  batch=1 total=2080.6us LHandler=72.7 LPersist=551.6 AENet=273.9 FHandler=4.9 ReplNet=352.3 StorageIO=335.3 QuorumWait=475.8 Mutex=1.5 CommitWait=1316.2
  batch=1 total=2097.6us LHandler=95.9 LPersist=531.2 AENet=257.2 FHandler=7.0 ReplNet=452.3 StorageIO=294.4 QuorumWait=427.9 Mutex=1.5 CommitWait=1307.6
  batch=1 total=1742.2us LHandler=73.7 LPersist=481.7 AENet=187.8 FHandler=7.0 ReplNet=460.9 StorageIO=316.9 QuorumWait=201.8 Mutex=1.2 CommitWait=1044.8
  batch=1 total=2012.4us LHandler=73.1 LPersist=504.0 AENet=239.4 FHandler=7.0 ReplNet=447.1 StorageIO=322.5 QuorumWait=366.8 Mutex=1.6 CommitWait=1253.3
  batch=1 total=1872.1us LHandler=72.7 LPersist=575.4 AENet=201.3 FHandler=7.0 ReplNet=382.8 StorageIO=317.7 QuorumWait=286.0 Mutex=18.5 CommitWait=1078.9
  batch=1 total=1990.2us LHandler=71.7 LPersist=464.9 AENet=266.3 FHandler=6.9 ReplNet=409.4 StorageIO=363.4 QuorumWait=394.3 Mutex=1.2 CommitWait=1331.9
  batch=1 total=1858.5us LHandler=76.4 LPersist=579.5 AENet=211.6 FHandler=7.0 ReplNet=427.3 StorageIO=320.1 QuorumWait=221.0 Mutex=1.6 CommitWait=1040.3
  batch=1 total=1974.0us LHandler=73.6 LPersist=479.2 AENet=267.0 FHandler=7.0 ReplNet=357.2 StorageIO=317.6 QuorumWait=457.4 Mutex=1.7 CommitWait=1266.9
  batch=1 total=1912.5us LHandler=75.0 LPersist=606.3 AENet=157.6 FHandler=7.0 ReplNet=392.6 StorageIO=351.0 QuorumWait=310.5 Mutex=1.6 CommitWait=1084.7
  batch=1 total=1797.9us LHandler=72.4 LPersist=543.1 AENet=159.6 FHandler=3.8 ReplNet=248.5 StorageIO=311.6 QuorumWait=444.6 Mutex=1.2 CommitWait=1048.8
  batch=1 total=1819.2us LHandler=73.7 LPersist=579.2 AENet=136.5 FHandler=30.3 ReplNet=306.4 StorageIO=313.1 QuorumWait=365.0 Mutex=1.3 CommitWait=1022.1
  batch=1 total=1777.5us LHandler=90.9 LPersist=488.1 AENet=138.7 FHandler=7.0 ReplNet=392.8 StorageIO=333.1 QuorumWait=312.3 Mutex=1.1 CommitWait=1046.4
  batch=1 total=1885.1us LHandler=74.2 LPersist=595.6 AENet=199.9 FHandler=7.1 ReplNet=400.2 StorageIO=331.3 QuorumWait=262.6 Mutex=1.4 CommitWait=1067.5
  batch=1 total=1778.5us LHandler=72.5 LPersist=529.2 AENet=211.3 FHandler=6.9 ReplNet=404.6 StorageIO=316.4 QuorumWait=227.0 Mutex=1.3 CommitWait=1022.9
  batch=1 total=1775.9us LHandler=73.4 LPersist=547.4 AENet=238.6 FHandler=7.0 ReplNet=385.0 StorageIO=320.1 QuorumWait=172.6 Mutex=1.5 CommitWait=1000.8
  batch=1 total=1829.3us LHandler=70.1 LPersist=564.1 AENet=206.9 FHandler=7.1 ReplNet=391.0 StorageIO=337.2 QuorumWait=239.6 Mutex=1.3 CommitWait=1068.9
  batch=1 total=2020.4us LHandler=93.1 LPersist=477.6 AENet=228.5 FHandler=4.7 ReplNet=350.8 StorageIO=385.2 QuorumWait=466.3 Mutex=1.6 CommitWait=1301.7
  batch=1 total=1914.0us LHandler=72.8 LPersist=623.9 AENet=204.9 FHandler=7.1 ReplNet=405.6 StorageIO=350.3 QuorumWait=214.7 Mutex=1.5 CommitWait=1045.8
  batch=1 total=2040.5us LHandler=73.1 LPersist=541.6 AENet=264.3 FHandler=6.6 ReplNet=355.7 StorageIO=312.9 QuorumWait=473.3 Mutex=1.4 CommitWait=1296.3
  batch=1 total=1889.5us LHandler=73.9 LPersist=567.2 AENet=219.7 FHandler=7.0 ReplNet=398.5 StorageIO=367.7 QuorumWait=243.2 Mutex=1.4 CommitWait=1104.1
  batch=1 total=1823.0us LHandler=72.1 LPersist=553.6 AENet=194.0 FHandler=4.7 ReplNet=281.0 StorageIO=379.8 QuorumWait=324.5 Mutex=1.3 CommitWait=1063.5
  batch=1 total=1793.8us LHandler=73.0 LPersist=567.4 AENet=121.8 FHandler=3.7 ReplNet=303.1 StorageIO=333.4 QuorumWait=357.3 Mutex=1.5 CommitWait=954.2
  batch=1 total=2046.1us LHandler=84.3 LPersist=543.6 AENet=270.1 FHandler=6.9 ReplNet=384.1 StorageIO=378.7 QuorumWait=338.7 Mutex=1.3 CommitWait=1259.3
  batch=1 total=1784.5us LHandler=70.0 LPersist=577.1 AENet=184.3 FHandler=7.1 ReplNet=399.2 StorageIO=359.1 QuorumWait=158.7 Mutex=1.4 CommitWait=996.0
  batch=1 total=2023.9us LHandler=83.8 LPersist=524.6 AENet=261.2 FHandler=7.0 ReplNet=411.7 StorageIO=314.6 QuorumWait=384.8 Mutex=1.4 CommitWait=1270.4
  batch=1 total=1809.1us LHandler=71.8 LPersist=541.6 AENet=130.8 FHandler=3.9 ReplNet=320.6 StorageIO=363.8 QuorumWait=363.5 Mutex=1.4 CommitWait=1067.6
  batch=1 total=2092.3us LHandler=136.0 LPersist=476.4 AENet=256.6 FHandler=16.4 ReplNet=387.1 StorageIO=415.3 QuorumWait=389.9 Mutex=1.4 CommitWait=1329.3
  batch=1 total=1934.3us LHandler=73.1 LPersist=611.7 AENet=194.7 FHandler=7.0 ReplNet=401.8 StorageIO=355.7 QuorumWait=276.6 Mutex=1.5 CommitWait=1100.7
  batch=1 total=1916.1us LHandler=75.0 LPersist=565.1 AENet=234.1 FHandler=7.1 ReplNet=351.2 StorageIO=339.6 QuorumWait=324.0 Mutex=1.6 CommitWait=1118.9
  batch=1 total=2014.1us LHandler=77.1 LPersist=482.5 AENet=195.5 FHandler=7.0 ReplNet=454.4 StorageIO=366.6 QuorumWait=416.4 Mutex=1.5 CommitWait=1307.2
  batch=1 total=1794.4us LHandler=75.3 LPersist=540.3 AENet=204.6 FHandler=7.3 ReplNet=304.8 StorageIO=304.8 QuorumWait=342.4 Mutex=1.4 CommitWait=1014.4
  batch=1 total=1949.2us LHandler=74.7 LPersist=603.1 AENet=157.3 FHandler=7.3 ReplNet=425.8 StorageIO=354.7 QuorumWait=314.3 Mutex=1.4 CommitWait=1116.8
  batch=1 total=2069.3us LHandler=74.6 LPersist=569.2 AENet=155.9 FHandler=7.0 ReplNet=437.6 StorageIO=405.0 QuorumWait=378.7 Mutex=1.4 CommitWait=1239.7
  batch=1 total=1727.7us LHandler=72.3 LPersist=554.8 AENet=220.6 FHandler=6.9 ReplNet=385.7 StorageIO=296.6 QuorumWait=159.2 Mutex=1.1 CommitWait=960.6
  batch=1 total=1966.5us LHandler=73.1 LPersist=525.8 AENet=273.7 FHandler=7.1 ReplNet=399.2 StorageIO=299.3 QuorumWait=357.0 Mutex=1.5 CommitWait=1220.2
  batch=1 total=1769.5us LHandler=70.8 LPersist=547.0 AENet=133.6 FHandler=3.5 ReplNet=322.8 StorageIO=306.2 QuorumWait=346.1 Mutex=1.2 CommitWait=1003.5
  batch=1 total=1986.1us LHandler=72.4 LPersist=443.2 AENet=264.5 FHandler=6.2 ReplNet=393.0 StorageIO=300.8 QuorumWait=493.1 Mutex=1.5 CommitWait=1343.9
  batch=1 total=1920.2us LHandler=71.8 LPersist=598.7 AENet=211.5 FHandler=6.9 ReplNet=403.2 StorageIO=295.3 QuorumWait=318.5 Mutex=1.5 CommitWait=1103.1
  batch=1 total=2049.1us LHandler=74.3 LPersist=565.0 AENet=204.4 FHandler=22.2 ReplNet=413.3 StorageIO=347.0 QuorumWait=408.1 Mutex=1.4 CommitWait=1243.8
  batch=1 total=1983.7us LHandler=74.5 LPersist=581.7 AENet=148.7 FHandler=6.9 ReplNet=436.0 StorageIO=312.4 QuorumWait=408.8 Mutex=1.5 CommitWait=1166.3
  batch=1 total=2015.9us LHandler=74.5 LPersist=488.1 AENet=158.6 FHandler=6.9 ReplNet=393.5 StorageIO=455.1 QuorumWait=424.8 Mutex=1.4 CommitWait=1289.8
  batch=1 total=2122.7us LHandler=89.3 LPersist=528.7 AENet=262.0 FHandler=6.2 ReplNet=417.7 StorageIO=324.3 QuorumWait=480.1 Mutex=1.7 CommitWait=1355.2
  batch=1 total=1901.1us LHandler=78.7 LPersist=582.3 AENet=152.9 FHandler=6.9 ReplNet=379.0 StorageIO=297.3 QuorumWait=393.3 Mutex=1.3 CommitWait=1098.6
  batch=1 total=1787.3us LHandler=70.4 LPersist=547.4 AENet=196.6 FHandler=6.9 ReplNet=393.7 StorageIO=343.3 QuorumWait=217.7 Mutex=1.5 CommitWait=1042.8
  batch=1 total=1876.7us LHandler=67.5 LPersist=600.3 AENet=155.9 FHandler=7.0 ReplNet=426.7 StorageIO=324.7 QuorumWait=259.6 Mutex=1.4 CommitWait=1057.8
  batch=1 total=1631.9us LHandler=57.0 LPersist=420.1 AENet=194.9 FHandler=6.8 ReplNet=357.7 StorageIO=340.8 QuorumWait=220.2 Mutex=1.1 CommitWait=1042.4
  batch=1 total=1656.7us LHandler=57.6 LPersist=460.0 AENet=218.8 FHandler=7.0 ReplNet=399.1 StorageIO=355.7 QuorumWait=121.4 Mutex=1.3 CommitWait=988.5
  batch=1 total=1617.9us LHandler=56.1 LPersist=422.1 AENet=216.6 FHandler=7.0 ReplNet=381.3 StorageIO=346.0 QuorumWait=151.4 Mutex=1.3 CommitWait=1044.8
  batch=1 total=1625.2us LHandler=57.4 LPersist=430.8 AENet=190.1 FHandler=36.3 ReplNet=343.9 StorageIO=341.6 QuorumWait=189.5 Mutex=1.0 CommitWait=1016.9
  batch=1 total=1642.6us LHandler=57.4 LPersist=440.9 AENet=208.4 FHandler=7.0 ReplNet=391.2 StorageIO=339.8 QuorumWait=167.5 Mutex=1.3 CommitWait=995.5
  batch=1 total=2033.8us LHandler=73.9 LPersist=492.4 AENet=227.7 FHandler=7.0 ReplNet=411.9 StorageIO=367.4 QuorumWait=440.6 Mutex=1.5 CommitWait=1350.3
  batch=1 total=1949.3us LHandler=74.9 LPersist=648.5 AENet=217.8 FHandler=6.9 ReplNet=420.2 StorageIO=312.0 QuorumWait=258.3 Mutex=1.4 CommitWait=1067.5
  batch=1 total=2022.6us LHandler=74.8 LPersist=531.4 AENet=241.5 FHandler=7.1 ReplNet=351.8 StorageIO=348.8 QuorumWait=453.8 Mutex=1.4 CommitWait=1256.7
  batch=1 total=1940.8us LHandler=75.8 LPersist=618.6 AENet=224.1 FHandler=7.0 ReplNet=378.3 StorageIO=320.0 QuorumWait=305.4 Mutex=1.5 CommitWait=1100.0
  batch=1 total=2085.8us LHandler=74.1 LPersist=573.4 AENet=243.7 FHandler=6.6 ReplNet=362.5 StorageIO=396.1 QuorumWait=414.6 Mutex=1.4 CommitWait=1277.4
  batch=1 total=1830.8us LHandler=93.3 LPersist=562.4 AENet=254.7 FHandler=6.2 ReplNet=292.5 StorageIO=306.6 QuorumWait=304.2 Mutex=1.3 CommitWait=1027.7
  batch=1 total=1878.1us LHandler=74.8 LPersist=532.4 AENet=189.2 FHandler=6.4 ReplNet=354.1 StorageIO=304.9 QuorumWait=399.2 Mutex=6.2 CommitWait=1095.4
  batch=1 total=1665.0us LHandler=75.3 LPersist=621.1 AENet=148.7 FHandler=6.4 ReplNet=274.7 StorageIO=299.3 QuorumWait=228.2 Mutex=1.5 CommitWait=820.2
  batch=1 total=1859.6us LHandler=75.0 LPersist=533.4 AENet=207.3 FHandler=6.9 ReplNet=413.7 StorageIO=349.0 QuorumWait=263.9 Mutex=1.2 CommitWait=1098.1
  batch=1 total=1947.7us LHandler=72.0 LPersist=615.7 AENet=262.4 FHandler=6.2 ReplNet=281.3 StorageIO=306.4 QuorumWait=389.7 Mutex=1.4 CommitWait=1100.0
  batch=1 total=1874.2us LHandler=76.7 LPersist=635.1 AENet=158.0 FHandler=7.0 ReplNet=351.7 StorageIO=320.1 QuorumWait=313.2 Mutex=1.2 CommitWait=1008.4
  batch=1 total=1887.8us LHandler=72.1 LPersist=544.6 AENet=196.8 FHandler=6.2 ReplNet=320.3 StorageIO=385.3 QuorumWait=348.6 Mutex=1.2 CommitWait=1126.5
  batch=1 total=1735.5us LHandler=77.2 LPersist=513.2 AENet=243.2 FHandler=6.5 ReplNet=236.1 StorageIO=316.6 QuorumWait=314.0 Mutex=1.6 CommitWait=978.1
  batch=1 total=2129.7us LHandler=72.2 LPersist=629.6 AENet=281.5 FHandler=7.0 ReplNet=413.8 StorageIO=375.0 QuorumWait=338.2 Mutex=1.3 CommitWait=1273.9
  batch=1 total=1902.5us LHandler=74.8 LPersist=611.4 AENet=264.2 FHandler=6.9 ReplNet=385.6 StorageIO=338.7 QuorumWait=184.7 Mutex=1.4 CommitWait=1043.8
  batch=1 total=1764.4us LHandler=57.1 LPersist=483.8 AENet=228.4 FHandler=7.0 ReplNet=372.6 StorageIO=327.3 QuorumWait=240.6 Mutex=15.5 CommitWait=1098.3
  batch=1 total=1826.7us LHandler=56.5 LPersist=550.2 AENet=228.7 FHandler=7.0 ReplNet=378.3 StorageIO=314.2 QuorumWait=280.4 Mutex=1.3 CommitWait=1138.1
  batch=1 total=1853.8us LHandler=74.3 LPersist=607.5 AENet=210.5 FHandler=6.9 ReplNet=398.6 StorageIO=337.3 QuorumWait=205.8 Mutex=1.5 CommitWait=1028.3
  batch=1 total=2214.3us LHandler=93.8 LPersist=614.0 AENet=262.2 FHandler=7.1 ReplNet=396.2 StorageIO=370.1 QuorumWait=458.6 Mutex=1.3 CommitWait=1358.3
  batch=1 total=2199.0us LHandler=76.7 LPersist=618.9 AENet=280.5 FHandler=6.9 ReplNet=443.0 StorageIO=370.9 QuorumWait=390.4 Mutex=1.6 CommitWait=1357.6
  batch=1 total=1923.8us LHandler=75.5 LPersist=627.7 AENet=213.0 FHandler=7.0 ReplNet=445.6 StorageIO=376.5 QuorumWait=145.3 Mutex=1.5 CommitWait=1049.2
  batch=1 total=2025.4us LHandler=71.4 LPersist=495.7 AENet=268.0 FHandler=7.0 ReplNet=414.0 StorageIO=356.5 QuorumWait=398.8 Mutex=1.4 CommitWait=1321.2
  batch=1 total=1861.5us LHandler=75.6 LPersist=526.5 AENet=161.4 FHandler=7.1 ReplNet=472.6 StorageIO=370.9 QuorumWait=235.4 Mutex=1.6 CommitWait=1113.3
  batch=1 total=1912.6us LHandler=72.9 LPersist=608.4 AENet=205.5 FHandler=6.9 ReplNet=395.7 StorageIO=358.8 QuorumWait=252.2 Mutex=1.4 CommitWait=1059.4
  batch=1 total=1923.7us LHandler=76.4 LPersist=616.1 AENet=143.8 FHandler=6.9 ReplNet=378.2 StorageIO=302.4 QuorumWait=389.3 Mutex=1.2 CommitWait=1057.8
  batch=1 total=2088.0us LHandler=71.4 LPersist=586.7 AENet=293.5 FHandler=3.1 ReplNet=392.9 StorageIO=321.3 QuorumWait=374.6 Mutex=2.2 CommitWait=1256.3
  batch=1 total=2100.2us LHandler=72.8 LPersist=596.3 AENet=278.7 FHandler=7.0 ReplNet=412.3 StorageIO=358.4 QuorumWait=363.8 Mutex=1.4 CommitWait=1309.4
  batch=1 total=1775.5us LHandler=77.7 LPersist=536.3 AENet=185.7 FHandler=7.1 ReplNet=379.5 StorageIO=370.7 QuorumWait=205.7 Mutex=1.5 CommitWait=1018.1
  batch=1 total=1976.5us LHandler=77.1 LPersist=621.6 AENet=240.8 FHandler=7.0 ReplNet=412.5 StorageIO=352.7 QuorumWait=253.2 Mutex=4.0 CommitWait=1132.1
  batch=1 total=1907.6us LHandler=74.4 LPersist=620.5 AENet=205.4 FHandler=6.9 ReplNet=382.9 StorageIO=364.9 QuorumWait=216.1 Mutex=1.6 CommitWait=1044.8
  batch=1 total=2069.9us LHandler=72.7 LPersist=593.0 AENet=249.4 FHandler=36.4 ReplNet=356.1 StorageIO=349.3 QuorumWait=402.5 Mutex=1.2 CommitWait=1275.8
  batch=1 total=1817.9us LHandler=72.9 LPersist=602.8 AENet=204.5 FHandler=31.5 ReplNet=375.6 StorageIO=336.7 QuorumWait=182.3 Mutex=1.2 CommitWait=1011.7
  batch=1 total=2070.0us LHandler=93.3 LPersist=531.7 AENet=248.1 FHandler=4.1 ReplNet=336.4 StorageIO=407.2 QuorumWait=436.5 Mutex=1.5 CommitWait=1284.3
  batch=1 total=1637.9us LHandler=72.0 LPersist=616.5 AENet=192.1 FHandler=6.5 ReplNet=260.1 StorageIO=301.1 QuorumWait=158.0 Mutex=1.4 CommitWait=766.8
  batch=1 total=1739.0us LHandler=74.0 LPersist=499.1 AENet=164.5 FHandler=7.0 ReplNet=377.1 StorageIO=322.7 QuorumWait=284.6 Mutex=1.3 CommitWait=1030.6
  batch=1 total=1796.0us LHandler=71.2 LPersist=578.2 AENet=266.5 FHandler=7.0 ReplNet=367.0 StorageIO=303.8 QuorumWait=166.0 Mutex=1.3 CommitWait=984.6
  batch=1 total=1792.6us LHandler=72.6 LPersist=589.2 AENet=197.7 FHandler=7.1 ReplNet=381.0 StorageIO=347.0 QuorumWait=187.3 Mutex=1.3 CommitWait=992.1
  batch=1 total=2106.2us LHandler=94.3 LPersist=574.0 AENet=280.3 FHandler=7.0 ReplNet=354.6 StorageIO=353.1 QuorumWait=430.8 Mutex=1.6 CommitWait=1278.9
  batch=1 total=1884.7us LHandler=75.6 LPersist=550.1 AENet=193.2 FHandler=7.2 ReplNet=336.9 StorageIO=338.8 QuorumWait=368.5 Mutex=1.4 CommitWait=1102.5
  batch=1 total=2005.6us LHandler=73.4 LPersist=520.0 AENet=271.3 FHandler=7.0 ReplNet=395.5 StorageIO=367.2 QuorumWait=357.1 Mutex=1.7 CommitWait=1265.4
  batch=1 total=1957.0us LHandler=76.3 LPersist=638.0 AENet=263.4 FHandler=7.0 ReplNet=458.5 StorageIO=332.1 QuorumWait=143.1 Mutex=1.6 CommitWait=1067.1
  batch=1 total=1833.5us LHandler=70.5 LPersist=597.4 AENet=211.0 FHandler=7.0 ReplNet=371.4 StorageIO=329.5 QuorumWait=237.0 Mutex=1.1 CommitWait=1010.7
  batch=1 total=1872.2us LHandler=77.3 LPersist=546.9 AENet=215.2 FHandler=7.1 ReplNet=441.1 StorageIO=378.8 QuorumWait=193.1 Mutex=1.4 CommitWait=1087.7
  batch=1 total=2006.5us LHandler=75.3 LPersist=514.8 AENet=271.6 FHandler=7.0 ReplNet=346.6 StorageIO=371.5 QuorumWait=403.7 Mutex=1.5 CommitWait=1256.1
  batch=1 total=1967.6us LHandler=77.4 LPersist=633.2 AENet=205.4 FHandler=7.0 ReplNet=386.4 StorageIO=353.7 QuorumWait=289.6 Mutex=1.4 CommitWait=1112.1
  batch=1 total=1906.4us LHandler=73.8 LPersist=605.6 AENet=275.7 FHandler=7.0 ReplNet=360.1 StorageIO=354.0 QuorumWait=196.0 Mutex=1.6 CommitWait=1041.0
  batch=1 total=1972.2us LHandler=73.5 LPersist=648.4 AENet=199.0 FHandler=7.1 ReplNet=441.1 StorageIO=309.5 QuorumWait=279.3 Mutex=1.2 CommitWait=1124.9
  batch=1 total=2062.5us LHandler=74.3 LPersist=526.1 AENet=220.3 FHandler=6.9 ReplNet=352.8 StorageIO=360.6 QuorumWait=506.9 Mutex=1.6 CommitWait=1297.6
  batch=1 total=2156.5us LHandler=95.4 LPersist=569.3 AENet=302.7 FHandler=6.0 ReplNet=351.3 StorageIO=316.5 QuorumWait=501.0 Mutex=1.4 CommitWait=1344.4
  batch=1 total=2234.1us LHandler=75.8 LPersist=637.1 AENet=258.9 FHandler=23.3 ReplNet=407.1 StorageIO=319.5 QuorumWait=498.2 Mutex=21.8 CommitWait=1377.8
  batch=1 total=1916.8us LHandler=76.1 LPersist=621.2 AENet=198.3 FHandler=6.9 ReplNet=410.2 StorageIO=303.9 QuorumWait=280.6 Mutex=1.3 CommitWait=1068.8
  batch=1 total=2056.0us LHandler=72.9 LPersist=549.4 AENet=276.3 FHandler=7.0 ReplNet=413.8 StorageIO=351.4 QuorumWait=373.9 Mutex=1.4 CommitWait=1305.1
  batch=1 total=2039.1us LHandler=76.7 LPersist=530.2 AENet=203.5 FHandler=6.9 ReplNet=454.0 StorageIO=362.7 QuorumWait=392.8 Mutex=1.6 CommitWait=1273.1
  batch=1 total=1768.9us LHandler=73.2 LPersist=521.0 AENet=196.3 FHandler=7.1 ReplNet=384.7 StorageIO=306.7 QuorumWait=267.7 Mutex=1.5 CommitWait=1018.7
  batch=1 total=1851.5us LHandler=57.8 LPersist=635.2 AENet=175.0 FHandler=7.2 ReplNet=392.8 StorageIO=375.0 QuorumWait=177.5 Mutex=1.2 CommitWait=995.0
  batch=1 total=1817.1us LHandler=72.7 LPersist=610.4 AENet=270.2 FHandler=6.0 ReplNet=310.0 StorageIO=360.3 QuorumWait=155.8 Mutex=1.3 CommitWait=1031.8
  batch=1 total=1968.1us LHandler=56.8 LPersist=481.9 AENet=284.9 FHandler=6.9 ReplNet=408.2 StorageIO=352.3 QuorumWait=366.1 Mutex=1.1 CommitWait=1342.6
  batch=1 total=1794.1us LHandler=75.3 LPersist=536.1 AENet=154.8 FHandler=6.9 ReplNet=431.5 StorageIO=316.0 QuorumWait=260.3 Mutex=1.3 CommitWait=1037.5
  batch=1 total=2088.6us LHandler=74.9 LPersist=553.3 AENet=275.8 FHandler=7.0 ReplNet=388.4 StorageIO=304.3 QuorumWait=469.3 Mutex=1.7 CommitWait=1308.2
  batch=1 total=2225.9us LHandler=78.1 LPersist=648.4 AENet=270.8 FHandler=7.0 ReplNet=445.0 StorageIO=372.1 QuorumWait=392.4 Mutex=1.6 CommitWait=1355.8
  batch=1 total=2081.2us LHandler=76.0 LPersist=607.6 AENet=244.2 FHandler=7.1 ReplNet=439.4 StorageIO=321.4 QuorumWait=374.3 Mutex=1.4 CommitWait=1243.1
  batch=1 total=1757.3us LHandler=72.6 LPersist=506.4 AENet=226.8 FHandler=5.9 ReplNet=294.1 StorageIO=324.0 QuorumWait=317.8 Mutex=1.3 CommitWait=1051.6
  batch=1 total=1948.0us LHandler=78.0 LPersist=613.6 AENet=192.1 FHandler=6.2 ReplNet=327.5 StorageIO=380.9 QuorumWait=336.9 Mutex=1.5 CommitWait=1111.9
  batch=1 total=1944.1us LHandler=91.2 LPersist=611.8 AENet=247.6 FHandler=7.0 ReplNet=384.3 StorageIO=331.3 QuorumWait=258.5 Mutex=1.4 CommitWait=1093.7
  batch=1 total=1941.9us LHandler=74.6 LPersist=618.6 AENet=273.8 FHandler=7.0 ReplNet=388.9 StorageIO=361.5 QuorumWait=206.0 Mutex=1.6 CommitWait=1096.4
  batch=1 total=2249.0us LHandler=76.2 LPersist=671.8 AENet=278.7 FHandler=7.0 ReplNet=413.1 StorageIO=374.1 QuorumWait=412.4 Mutex=1.6 CommitWait=1345.8
  batch=1 total=1756.8us LHandler=76.4 LPersist=532.7 AENet=211.5 FHandler=7.0 ReplNet=440.3 StorageIO=319.6 QuorumWait=137.8 Mutex=1.3 CommitWait=964.6
  batch=1 total=2051.3us LHandler=72.6 LPersist=587.0 AENet=282.3 FHandler=6.9 ReplNet=369.8 StorageIO=321.0 QuorumWait=399.3 Mutex=1.5 CommitWait=1250.0
  batch=1 total=2039.1us LHandler=76.5 LPersist=523.5 AENet=227.1 FHandler=6.9 ReplNet=360.8 StorageIO=410.9 QuorumWait=420.8 Mutex=1.5 CommitWait=1291.7
  batch=1 total=1913.9us LHandler=74.4 LPersist=622.8 AENet=205.7 FHandler=7.1 ReplNet=350.9 StorageIO=354.2 QuorumWait=262.9 Mutex=1.6 CommitWait=1017.4
  batch=1 total=2068.9us LHandler=72.7 LPersist=579.6 AENet=278.3 FHandler=7.0 ReplNet=463.5 StorageIO=379.6 QuorumWait=251.0 Mutex=1.3 CommitWait=1265.5
  batch=1 total=2011.9us LHandler=75.6 LPersist=488.5 AENet=254.6 FHandler=7.0 ReplNet=351.2 StorageIO=339.1 QuorumWait=485.1 Mutex=1.4 CommitWait=1314.1
  batch=1 total=1988.0us LHandler=59.3 LPersist=677.4 AENet=274.6 FHandler=6.9 ReplNet=374.8 StorageIO=338.1 QuorumWait=242.7 Mutex=1.4 CommitWait=1105.6
  batch=1 total=1896.2us LHandler=71.9 LPersist=631.8 AENet=225.2 FHandler=7.1 ReplNet=395.7 StorageIO=372.0 QuorumWait=159.4 Mutex=1.6 CommitWait=1027.8
  batch=1 total=2118.5us LHandler=73.7 LPersist=620.4 AENet=288.0 FHandler=30.2 ReplNet=398.5 StorageIO=362.1 QuorumWait=303.1 Mutex=1.3 CommitWait=1303.4
  batch=1 total=1775.1us LHandler=57.7 LPersist=543.2 AENet=151.8 FHandler=7.0 ReplNet=432.2 StorageIO=363.2 QuorumWait=186.1 Mutex=11.1 CommitWait=1071.1
  batch=1 total=1617.6us LHandler=56.8 LPersist=440.5 AENet=246.7 FHandler=4.4 ReplNet=390.0 StorageIO=343.8 QuorumWait=126.3 Mutex=0.8 CommitWait=1041.3
  batch=1 total=2038.4us LHandler=72.1 LPersist=536.0 AENet=260.9 FHandler=7.0 ReplNet=379.3 StorageIO=349.8 QuorumWait=420.3 Mutex=1.6 CommitWait=1272.0
  batch=1 total=1783.8us LHandler=77.6 LPersist=557.5 AENet=181.9 FHandler=7.0 ReplNet=406.4 StorageIO=346.1 QuorumWait=175.7 Mutex=1.3 CommitWait=974.3
  batch=1 total=1860.0us LHandler=57.9 LPersist=435.8 AENet=211.1 FHandler=7.1 ReplNet=429.2 StorageIO=393.8 QuorumWait=315.5 Mutex=1.2 CommitWait=1277.0
  batch=1 total=1820.3us LHandler=73.3 LPersist=584.4 AENet=232.2 FHandler=6.0 ReplNet=312.2 StorageIO=301.1 QuorumWait=302.5 Mutex=1.2 CommitWait=1016.9
  batch=1 total=1835.9us LHandler=70.9 LPersist=589.2 AENet=192.2 FHandler=6.6 ReplNet=309.7 StorageIO=278.2 QuorumWait=377.5 Mutex=1.1 CommitWait=1041.7
  batch=1 total=2031.9us LHandler=73.4 LPersist=523.6 AENet=270.4 FHandler=7.1 ReplNet=380.8 StorageIO=296.8 QuorumWait=464.2 Mutex=1.7 CommitWait=1284.3
  batch=1 total=1752.5us LHandler=77.3 LPersist=527.0 AENet=206.3 FHandler=6.9 ReplNet=424.3 StorageIO=310.7 QuorumWait=168.9 Mutex=1.4 CommitWait=983.6
